date,district_name_th,RiskScore,cluster
2024-01-01,เขตคลองสาน,0.0,2
2024-01-02,เขตคลองสาน,0.0,2
2024-01-03,เขตคลองสาน,0.0,2
2024-01-04,เขตคลองสาน,0.0,2
2024-01-05,เขตคลองสาน,0.0,2
2024-01-06,เขตคลองสาน,5.29454372840757,2
2024-01-07,เขตคลองสาน,46.98907558961718,2
2024-01-08,เขตคลองสาน,25.479991692961427,2
2024-01-09,เขตคลองสาน,22.50181084573217,2
2024-01-10,เขตคลองสาน,42.687258810286025,2
2024-01-11,เขตคลองสาน,21.17817491363028,2
2024-01-12,เขตคลองสาน,21.17817491363028,2
2024-02-01,เขตคลองสาน,0.0,2
2024-02-02,เขตคลองสาน,0.0,2
2024-02-03,เขตคลองสาน,0.0,2
2024-02-04,เขตคลองสาน,0.0,2
2024-02-05,เขตคลองสาน,0.0,2
2024-02-06,เขตคลองสาน,0.6618179660509462,2
2024-02-07,เขตคลองสาน,0.9927269490764193,2
2024-02-08,เขตคลองสาน,0.6618179660509462,2
2024-02-09,เขตคลองสาน,31.436353387419942,2
2024-02-10,เขตคลองสาน,20.18544796455386,2
2024-02-11,เขตคลองสาน,40.37089592910772,2
2024-02-12,เขตคลองสาน,13.567268304044397,2
2024-03-01,เขตคลองสาน,11.250905422866085,2
2024-03-02,เขตคลองสาน,0.0,2
2024-03-03,เขตคลองสาน,0.0,2
2024-03-04,เขตคลองสาน,0.0,2
2024-03-05,เขตคลองสาน,0.0,2
2024-03-06,เขตคลองสาน,0.0,2
2024-03-07,เขตคลองสาน,1.3236359321018925,2
2024-03-08,เขตคลองสาน,0.6618179660509462,2
2024-03-09,เขตคลองสาน,29.78180847229258,2
2024-03-10,เขตคลองสาน,36.399988132802044,2
2024-03-11,เขตคลองสาน,25.479991692961427,2
2024-03-12,เขตคลองสาน,10.919996439840611,2
2024-04-01,เขตคลองสาน,0.0,2
2024-04-02,เขตคลองสาน,0.0,2
2024-04-03,เขตคลองสาน,0.0,2
2024-04-04,เขตคลองสาน,0.0,2
2024-04-05,เขตคลองสาน,0.0,2
2024-04-06,เขตคลองสาน,0.0,2
2024-04-07,เขตคลองสาน,0.0,2
2024-04-08,เขตคลองสาน,68.8290684692984,2
2024-04-09,เขตคลองสาน,81.40360982426638,2
2024-04-10,เขตคลองสาน,89.01451643385226,2
2024-04-11,เขตคลองสาน,39.047259997005824,2
2024-04-12,เขตคลองสาน,15.552722202197236,2
2024-05-01,เขตคลองสาน,0.0,2
2024-05-02,เขตคลองสาน,0.0,2
2024-05-03,เขตคลองสาน,0.0,2
2024-05-04,เขตคลองสาน,0.0,2
2024-05-05,เขตคลองสาน,0.0,2
2024-05-06,เขตคลองสาน,0.6618179660509462,2
2024-05-07,เขตคลองสาน,79.08724694308808,2
2024-05-08,เขตคลองสาน,60.88725287668705,2
2024-05-09,เขตคลองสาน,51.290892368948334,2
2024-05-10,เขตคลองสาน,39.047259997005824,2
2024-05-11,เขตคลองสาน,14.559995253120817,2
2024-05-12,เขตคลองสาน,13.89817728706987,2
2024-06-01,เขตคลองสาน,0.0,2
2024-06-02,เขตคลองสาน,0.0,2
2024-06-03,เขตคลองสาน,0.0,2
2024-06-04,เขตคลองสาน,0.0,2
2024-06-05,เขตคลองสาน,0.0,2
2024-06-06,เขตคลองสาน,0.6618179660509462,2
2024-06-07,เขตคลองสาน,12.243632371942505,2
2024-06-08,เขตคลองสาน,18.861812032451965,2
2024-06-09,เขตคลองสาน,14.89090423614629,2
2024-06-10,เขตคลองสาน,8.934542541687774,2
2024-06-11,เขตคลองสาน,4.632725762356624,2
2024-06-12,เขตคลองสาน,1.9854538981528387,2
2024-07-01,เขตคลองสาน,1.3236359321018925,2
2024-07-02,เขตคลองสาน,0.0,2
2024-07-03,เขตคลองสาน,0.0,2
2024-07-04,เขตคลองสาน,0.0,2
2024-07-05,เขตคลองสาน,0.0,2
2024-07-06,เขตคลองสาน,0.0,2
2024-07-07,เขตคลองสาน,0.0,2
2024-07-08,เขตคลองสาน,18.530903049426495,2
2024-07-09,เขตคลองสาน,9.265451524713248,2
2024-07-10,เขตคลองสาน,42.35634982726056,2
2024-07-11,เขตคลองสาน,16.545449151273655,2
2024-07-12,เขตคลองสาน,16.545449151273655,2
2024-08-01,เขตคลองสาน,0.0,2
2024-08-02,เขตคลองสาน,0.0,2
2024-08-03,เขตคลองสาน,0.0,2
2024-08-04,เขตคลองสาน,0.0,2
2024-08-05,เขตคลองสาน,4.632725762356624,2
2024-08-06,เขตคลองสาน,2.316362881178312,2
2024-08-07,เขตคลองสาน,2.316362881178312,2
2024-08-08,เขตคลองสาน,1.9854538981528387,2
2024-08-09,เขตคลองสาน,6.949088643534935,2
2024-08-10,เขตคลองสาน,3.9709077963056774,2
2024-08-11,เขตคลองสาน,2.9781808472292575,2
2024-08-12,เขตคลองสาน,0.0,2
2024-09-01,เขตคลองสาน,0.0,2
2024-09-02,เขตคลองสาน,0.0,2
2024-09-03,เขตคลองสาน,0.0,2
2024-09-04,เขตคลองสาน,0.0,2
2024-09-05,เขตคลองสาน,0.0,2
2024-09-06,เขตคลองสาน,0.0,2
2024-09-07,เขตคลองสาน,0.0,2
2024-09-08,เขตคลองสาน,0.0,2
2024-09-09,เขตคลองสาน,0.0,2
2024-09-10,เขตคลองสาน,21.17817491363028,2
2024-09-11,เขตคลองสาน,10.58908745681514,2
2024-09-12,เขตคลองสาน,10.58908745681514,2
2024-10-01,เขตคลองสาน,0.0,2
2024-10-02,เขตคลองสาน,0.0,2
2024-10-03,เขตคลองสาน,0.0,2
2024-10-04,เขตคลองสาน,0.0,2
2024-10-05,เขตคลองสาน,0.0,2
2024-10-06,เขตคลองสาน,0.0,2
2024-10-07,เขตคลองสาน,0.0,2
2024-10-08,เขตคลองสาน,0.0,2
2024-10-09,เขตคลองสาน,3.309089830254731,2
2024-10-10,เขตคลองสาน,2.316362881178312,2
2024-10-11,เขตคลองสาน,1.9854538981528387,2
2024-10-12,เขตคลองสาน,0.3309089830254731,2
2024-11-01,เขตคลองสาน,0.0,2
2024-11-02,เขตคลองสาน,13.89817728706987,2
2024-11-03,เขตคลองสาน,6.949088643534935,2
2024-11-04,เขตคลองสาน,6.949088643534935,2
2024-11-05,เขตคลองสาน,0.0,2
2024-11-06,เขตคลองสาน,0.0,2
2024-11-07,เขตคลองสาน,0.0,2
2024-11-08,เขตคลองสาน,0.0,2
2024-11-09,เขตคลองสาน,1.9854538981528387,2
2024-11-10,เขตคลองสาน,30.774535421369,2
2024-11-11,เขตคลองสาน,15.88363118522271,2
2024-11-12,เขตคลองสาน,14.89090423614629,2
2024-12-01,เขตคลองสาน,0.0,2
2024-12-02,เขตคลองสาน,0.0,2
2024-12-03,เขตคลองสาน,0.0,2
2024-12-04,เขตคลองสาน,0.6618179660509462,2
2024-12-05,เขตคลองสาน,12.905450337993452,2
2024-12-06,เขตคลองสาน,6.618179660509462,2
2024-12-07,เขตคลองสาน,19.523629998502912,2
2024-12-08,เขตคลองสาน,6.618179660509462,2
2024-12-09,เขตคลองสาน,29.119990506241635,2
2024-12-10,เขตคลองสาน,13.236359321018924,2
2024-12-11,เขตคลองสาน,12.243632371942505,2
2024-12-12,เขตคลองสาน,0.9927269490764193,2
2024-01-01,เขตคลองสามวา,0.0,0
2024-01-02,เขตคลองสามวา,0.0,0
2024-01-03,เขตคลองสามวา,0.0,0
2024-01-04,เขตคลองสามวา,0.0,0
2024-01-05,เขตคลองสามวา,0.0,0
2024-01-06,เขตคลองสามวา,5.549999881812043,0
2024-01-07,เขตคลองสามวา,67.52499856204652,0
2024-01-08,เขตคลองสามวา,43.47499907419434,0
2024-01-09,เขตคลองสามวา,37.46249920223129,0
2024-01-10,เขตคลองสามวา,15.724999665134122,0
2024-01-11,เขตคลองสามวา,6.012499871963047,0
2024-01-12,เขตคลองสามวา,5.549999881812043,0
2024-02-01,เขตคลองสามวา,0.0,0
2024-02-02,เขตคลองสามวา,0.0,0
2024-02-03,เขตคลองสามวา,0.0,0
2024-02-04,เขตคลองสามวา,0.9249999803020071,0
2024-02-05,เขตคลองสามวา,0.46249999015100357,0
2024-02-06,เขตคลองสามวา,22.662499517399176,0
2024-02-07,เขตคลองสามวา,11.099999763624085,0
2024-02-08,เขตคลองสามวา,41.62499911359032,0
2024-02-09,เขตคลองสามวา,51.3374989067614,0
2024-02-10,เขตคลองสามวา,92.49999803020071,0
2024-02-11,เขตคลองสามวา,47.63749898555337,0
2024-02-12,เขตคลองสามวา,29.59999936966423,0
2024-03-01,เขตคลองสามวา,0.0,0
2024-03-02,เขตคลองสามวา,0.0,0
2024-03-03,เขตคลองสามวา,5.549999881812043,0
2024-03-04,เขตคลองสามวา,2.7749999409060213,0
2024-03-05,เขตคลองสามวา,2.7749999409060213,0
2024-03-06,เขตคลองสามวา,0.0,0
2024-03-07,เขตคลองสามวา,10.17499978332208,0
2024-03-08,เขตคลองสามวา,48.56249896585538,0
2024-03-09,เขตคลองสามวา,65.67499860144251,0
2024-03-10,เขตคลองสามวา,64.2874986309895,0
2024-03-11,เขตคลองสามวา,30.98749934011724,0
2024-03-12,เขตคลองสามวา,11.56249975377509,0
2024-04-01,เขตคลองสามวา,0.0,0
2024-04-02,เขตคลองสามวา,0.0,0
2024-04-03,เขตคลองสามวา,0.0,0
2024-04-04,เขตคลองสามวา,0.0,0
2024-04-05,เขตคลองสามวา,0.0,0
2024-04-06,เขตคลองสามวา,0.0,0
2024-04-07,เขตคลองสามวา,0.9249999803020071,0
2024-04-08,เขตคลองสามวา,29.137499379513226,0
2024-04-09,เขตคลองสามวา,44.39999905449634,0
2024-04-10,เขตคลองสามวา,64.2874986309895,0
2024-04-11,เขตคลองสามวา,32.37499931057025,0
2024-04-12,เขตคลองสามวา,17.574999625738137,0
2024-05-01,เขตคลองสามวา,0.0,0
2024-05-02,เขตคลองสามวา,0.0,0
2024-05-03,เขตคลองสามวา,0.0,0
2024-05-04,เขตคลองสามวา,0.0,0
2024-05-05,เขตคลองสามวา,0.0,0
2024-05-06,เขตคลองสามวา,0.0,0
2024-05-07,เขตคลองสามวา,89.7249980892947,0
2024-05-08,เขตคลองสามวา,111.46249762639187,0
2024-05-09,เขตคลองสามวา,99.43749788246578,0
2024-05-10,เขตคลองสามวา,125.33749733092198,0
2024-05-11,เขตคลองสามวา,52.26249888706341,0
2024-05-12,เขตคลองสามวา,41.16249912343932,0
2024-06-01,เขตคลองสามวา,0.46249999015100357,0
2024-06-02,เขตคลองสามวา,0.0,0
2024-06-03,เขตคลองสามวา,0.0,0
2024-06-04,เขตคลองสามวา,0.0,0
2024-06-05,เขตคลองสามวา,0.0,0
2024-06-06,เขตคลองสามวา,35.149999251476274,0
2024-06-07,เขตคลองสามวา,86.94999814838869,0
2024-06-08,เขตคลองสามวา,61.51249869008348,0
2024-06-09,เขตคลองสามวา,39.31249916283531,0
2024-06-10,เขตคลองสามวา,4.624999901510036,0
2024-06-11,เขตคลองสามวา,0.0,0
2024-06-12,เขตคลองสามวา,0.0,0
2024-07-01,เขตคลองสามวา,0.0,0
2024-07-02,เขตคลองสามวา,0.0,0
2024-07-03,เขตคลองสามวา,0.0,0
2024-07-04,เขตคลองสามวา,0.0,0
2024-07-05,เขตคลองสามวา,0.0,0
2024-07-06,เขตคลองสามวา,24.049999487852187,0
2024-07-07,เขตคลองสามวา,13.874999704530108,0
2024-07-08,เขตคลองสามวา,124.87499734077097,0
2024-07-09,เขตคลองสามวา,56.88749878857344,0
2024-07-10,เขตคลองสามวา,55.962498808271434,0
2024-07-11,เขตคลองสามวา,0.0,0
2024-07-12,เขตคลองสามวา,0.0,0
2024-08-01,เขตคลองสามวา,0.0,0
2024-08-02,เขตคลองสามวา,0.0,0
2024-08-03,เขตคลองสามวา,0.0,0
2024-08-04,เขตคลองสามวา,0.0,0
2024-08-05,เขตคลองสามวา,38.8499991726843,0
2024-08-06,เขตคลองสามวา,21.274999546946166,0
2024-08-07,เขตคลองสามวา,20.34999956664416,0
2024-08-08,เขตคลองสามวา,50.8749989166104,0
2024-08-09,เขตคลองสามวา,24.974999468154195,0
2024-08-10,เขตคลองสามวา,24.974999468154195,0
2024-08-11,เขตคลองสามวา,0.0,0
2024-08-12,เขตคลองสามวา,0.0,0
2024-09-01,เขตคลองสามวา,0.0,0
2024-09-02,เขตคลองสามวา,0.0,0
2024-09-03,เขตคลองสามวา,0.0,0
2024-09-04,เขตคลองสามวา,0.0,0
2024-09-05,เขตคลองสามวา,0.0,0
2024-09-06,เขตคลองสามวา,0.0,0
2024-09-07,เขตคลองสามวา,16.64999964543613,0
2024-09-08,เขตคลองสามวา,8.324999822718064,0
2024-09-09,เขตคลองสามวา,11.099999763624085,0
2024-09-10,เขตคลองสามวา,13.412499714379106,0
2024-09-11,เขตคลองสามวา,7.399999842416057,0
2024-09-12,เขตคลองสามวา,6.012499871963047,0
2024-10-01,เขตคลองสามวา,0.0,0
2024-10-02,เขตคลองสามวา,0.0,0
2024-10-03,เขตคลองสามวา,0.0,0
2024-10-04,เขตคลองสามวา,0.0,0
2024-10-05,เขตคลองสามวา,4.624999901510036,0
2024-10-06,เขตคลองสามวา,2.312499950755018,0
2024-10-07,เขตคลองสามวา,2.312499950755018,0
2024-10-08,เขตคลองสามวา,0.0,0
2024-10-09,เขตคลองสามวา,3.6999999212080286,0
2024-10-10,เขตคลองสามวา,2.7749999409060213,0
2024-10-11,เขตคลองสามวา,3.237499931057025,0
2024-10-12,เขตคลองสามวา,0.9249999803020071,0
2024-11-01,เขตคลองสามวา,0.46249999015100357,0
2024-11-02,เขตคลองสามวา,0.0,0
2024-11-03,เขตคลองสามวา,29.59999936966423,0
2024-11-04,เขตคลองสามวา,14.799999684832114,0
2024-11-05,เขตคลองสามวา,14.799999684832114,0
2024-11-06,เขตคลองสามวา,0.0,0
2024-11-07,เขตคลองสามวา,34.22499927117426,0
2024-11-08,เขตคลองสามวา,17.11249963558713,0
2024-11-09,เขตคลองสามวา,31.91249932041925,0
2024-11-10,เขตคลองสามวา,20.34999956664416,0
2024-11-11,เขตคลองสามวา,13.874999704530108,0
2024-11-12,เขตคลองสามวา,6.47499986211405,0
2024-12-01,เขตคลองสามวา,0.0,0
2024-12-02,เขตคลองสามวา,0.0,0
2024-12-03,เขตคลองสามวา,2.7749999409060213,0
2024-12-04,เขตคลองสามวา,1.3874999704530107,0
2024-12-05,เขตคลองสามวา,45.78749902494936,0
2024-12-06,เขตคลองสามวา,22.19999952724817,0
2024-12-07,เขตคลองสามวา,61.97499868023448,0
2024-12-08,เขตคลองสามวา,20.81249955679516,0
2024-12-09,เขตคลองสามวา,32.37499931057025,0
2024-12-10,เขตคลองสามวา,6.47499986211405,0
2024-12-11,เขตคลองสามวา,6.012499871963047,0
2024-12-12,เขตคลองสามวา,0.0,0
2024-01-01,เขตคลองเตย,0.0,3
2024-01-02,เขตคลองเตย,0.0,3
2024-01-03,เขตคลองเตย,0.0,3
2024-01-04,เขตคลองเตย,0.0,3
2024-01-05,เขตคลองเตย,0.0,3
2024-01-06,เขตคลองเตย,3.9103447377521654,3
2024-01-07,เขตคลองเตย,38.45172325456296,3
2024-01-08,เขตคลองเตย,20.20344781171952,3
2024-01-09,เขตคลองเตย,18.24827544284344,3
2024-01-10,เขตคลองเตย,16.293103073967355,3
2024-01-11,เขตคลองเตย,8.146551536983678,3
2024-01-12,เขตคลองเตย,8.146551536983678,3
2024-02-01,เขตคลองเตย,0.0,3
2024-02-02,เขตคลองเตย,0.0,3
2024-02-03,เขตคลองเตย,0.0,3
2024-02-04,เขตคลองเตย,0.0,3
2024-02-05,เขตคลองเตย,0.0,3
2024-02-06,เขตคลองเตย,31.934482024976017,3
2024-02-07,เขตคลองเตย,16.618965135446704,3
2024-02-08,เขตคลองเตย,16.293103073967355,3
2024-02-09,เขตคลองเตย,43.991378299711855,3
2024-02-10,เขตคลองเตย,25.743102856868422,3
2024-02-11,เขตคลองเตย,46.598274791546636,3
2024-02-12,เขตคลองเตย,13.360344520653232,3
2024-03-01,เขตคลองเตย,11.40517215177715,3
2024-03-02,เขตคลองเตย,0.0,3
2024-03-03,เขตคลองเตย,0.0,3
2024-03-04,เขตคลองเตย,0.0,3
2024-03-05,เขตคลองเตย,0.0,3
2024-03-06,เขตคลองเตย,0.0,3
2024-03-07,เขตคลองเตย,1.3034482459173884,3
2024-03-08,เขตคลองเตย,0.6517241229586942,3
2024-03-09,เขตคลองเตย,46.27241273006729,3
2024-03-10,เขตคลองเตย,72.34137764841506,3
2024-03-11,เขตคลองเตย,48.227585098943365,3
2024-03-12,เขตคลองเตย,25.091378733909725,3
2024-04-01,เขตคลองเตย,0.3258620614793471,3
2024-04-02,เขตคลองเตย,0.0,3
2024-04-03,เขตคลองเตย,4.56206886071086,3
2024-04-04,เขตคลองเตย,2.28103443035543,3
2024-04-05,เขตคลองเตย,2.28103443035543,3
2024-04-06,เขตคลองเตย,0.0,3
2024-04-07,เขตคลองเตย,0.0,3
2024-04-08,เขตคลองเตย,56.6999986974064,3
2024-04-09,เขตคลองเตย,153.48103095677249,3
2024-04-10,เขตคลองเตย,130.0189625302595,3
2024-04-11,เขตคลองเตย,82.11723949279546,3
2024-04-12,เขตคลองเตย,19.551723688760823,3
2024-05-01,เขตคลองเตย,0.0,3
2024-05-02,เขตคลองเตย,0.0,3
2024-05-03,เขตคลองเตย,0.0,3
2024-05-04,เขตคลองเตย,0.0,3
2024-05-05,เขตคลองเตย,0.0,3
2024-05-06,เขตคลองเตย,7.168965352545636,3
2024-05-07,เขตคลองเตย,62.2396537425553,3
2024-05-08,เขตคลองเตย,70.06034321805961,3
2024-05-09,เขตคลองเตย,51.81206777521619,3
2024-05-10,เขตคลองเตย,49.20517128338141,3
2024-05-11,เขตคลองเตย,16.293103073967355,3
2024-05-12,เขตคลองเตย,14.337930705091273,3
2024-06-01,เขตคลองเตย,0.0,3
2024-06-02,เขตคลองเตย,0.0,3
2024-06-03,เขตคลองเตย,0.0,3
2024-06-04,เขตคลองเตย,0.0,3
2024-06-05,เขตคลองเตย,0.0,3
2024-06-06,เขตคลองเตย,0.6517241229586942,3
2024-06-07,เขตคลองเตย,23.78793048799234,3
2024-06-08,เขตคลองเตย,15.967241012488008,3
2024-06-09,เขตคลองเตย,14.337930705091273,3
2024-06-10,เขตคลองเตย,2.932758553314124,3
2024-06-11,เขตคลองเตย,0.6517241229586942,3
2024-06-12,เขตคลองเตย,0.3258620614793471,3
2024-07-01,เขตคลองเตย,0.0,3
2024-07-02,เขตคลองเตย,0.0,3
2024-07-03,เขตคลองเตย,0.0,3
2024-07-04,เขตคลองเตย,0.0,3
2024-07-05,เขตคลองเตย,0.0,3
2024-07-06,เขตคลองเตย,0.6517241229586942,3
2024-07-07,เขตคลองเตย,0.3258620614793471,3
2024-07-08,เขตคลองเตย,92.21896339865522,3
2024-07-09,เขตคลองเตย,45.94655066858794,3
2024-07-10,เขตคลองเตย,45.94655066858794,3
2024-07-11,เขตคลองเตย,0.0,3
2024-07-12,เขตคลองเตย,0.0,3
2024-08-01,เขตคลองเตย,0.0,3
2024-08-02,เขตคลองเตย,0.0,3
2024-08-03,เขตคลองเตย,0.0,3
2024-08-04,เขตคลองเตย,0.0,3
2024-08-05,เขตคลองเตย,35.19310263976949,3
2024-08-06,เขตคลองเตย,17.596551319884746,3
2024-08-07,เขตคลองเตย,17.596551319884746,3
2024-08-08,เขตคลองเตย,2.606896491834777,3
2024-08-09,เขตคลองเตย,10.427585967339107,3
2024-08-10,เขตคลองเตย,5.865517106628248,3
2024-08-11,เขตคลองเตย,4.56206886071086,3
2024-08-12,เขตคลองเตย,0.0,3
2024-09-01,เขตคลองเตย,0.0,3
2024-09-02,เขตคลองเตย,0.0,3
2024-09-03,เขตคลองเตย,0.0,3
2024-09-04,เขตคลองเตย,0.0,3
2024-09-05,เขตคลองเตย,0.0,3
2024-09-06,เขตคลองเตย,0.0,3
2024-09-07,เขตคลองเตย,1.3034482459173884,3
2024-09-08,เขตคลองเตย,1.9551723688760827,3
2024-09-09,เขตคลองเตย,6.517241229586942,3
2024-09-10,เขตคลองเตย,31.934482024976017,3
2024-09-11,เขตคลองเตย,16.94482719692605,3
2024-09-12,เขตคลองเตย,14.337930705091273,3
2024-10-01,เขตคลองเตย,0.0,3
2024-10-02,เขตคลองเตย,0.0,3
2024-10-03,เขตคลองเตย,0.0,3
2024-10-04,เขตคลองเตย,0.0,3
2024-10-05,เขตคลองเตย,0.0,3
2024-10-06,เขตคลองเตย,0.0,3
2024-10-07,เขตคลองเตย,0.6517241229586942,3
2024-10-08,เขตคลองเตย,0.3258620614793471,3
2024-10-09,เขตคลองเตย,4.887930922190206,3
2024-10-10,เขตคลองเตย,2.932758553314124,3
2024-10-11,เขตคลองเตย,2.606896491834777,3
2024-10-12,เขตคลองเตย,0.3258620614793471,3
2024-11-01,เขตคลองเตย,0.0,3
2024-11-02,เขตคลองเตย,0.0,3
2024-11-03,เขตคลองเตย,0.0,3
2024-11-04,เขตคลองเตย,0.6517241229586942,3
2024-11-05,เขตคลองเตย,1.6293103073967354,3
2024-11-06,เขตคลองเตย,0.9775861844380414,3
2024-11-07,เขตคลองเตย,0.6517241229586942,3
2024-11-08,เขตคลองเตย,0.0,3
2024-11-09,เขตคลองเตย,23.462068426512992,3
2024-11-10,เขตคลองเตย,18.24827544284344,3
2024-11-11,เขตคลองเตย,14.989654828049966,3
2024-11-12,เขตคลองเตย,3.258620614793471,3
2024-12-01,เขตคลองเตย,0.0,3
2024-12-02,เขตคลองเตย,0.0,3
2024-12-03,เขตคลองเตย,0.0,3
2024-12-04,เขตคลองเตย,0.6517241229586942,3
2024-12-05,เขตคลองเตย,32.91206820941406,3
2024-12-06,เขตคลองเตย,16.618965135446704,3
2024-12-07,เขตคลองเตย,33.23793027089341,3
2024-12-08,เขตคลองเตย,8.472413598463024,3
2024-12-09,เขตคลองเตย,26.068964918347767,3
2024-12-10,เขตคลองเตย,8.798275659942373,3
2024-12-11,เขตคลองเตย,8.798275659942373,3
2024-12-12,เขตคลองเตย,0.0,3
2024-01-01,เขตคันนายาว,0.0,0
2024-01-02,เขตคันนายาว,0.0,0
2024-01-03,เขตคันนายาว,0.0,0
2024-01-04,เขตคันนายาว,0.0,0
2024-01-05,เขตคันนายาว,0.0,0
2024-01-06,เขตคันนายาว,1.464615306185479,0
2024-01-07,เขตคันนายาว,50.529228063399025,0
2024-01-08,เขตคันนายาว,29.292306123709576,0
2024-01-09,เขตคันนายาว,26.729229337884988,0
2024-01-10,เขตคันนายาว,26.729229337884988,0
2024-01-11,เขตคันนายาว,12.449230102576571,0
2024-01-12,เขตคันนายาว,12.449230102576571,0
2024-02-01,เขตคันนายาว,0.0,0
2024-02-02,เขตคันนายาว,0.0,0
2024-02-03,เขตคันนายาว,0.0,0
2024-02-04,เขตคันนายาว,0.0,0
2024-02-05,เขตคันนายาว,0.0,0
2024-02-06,เขตคันนายาว,8.787691837112874,0
2024-02-07,เขตคันนายาว,4.393845918556437,0
2024-02-08,เขตคันนายาว,16.11076836804027,0
2024-02-09,เขตคันนายาว,12.449230102576571,0
2024-02-10,เขตคันนายาว,29.65845995025595,0
2024-02-11,เขตคันนายาว,26.729229337884988,0
2024-02-12,เขตคันนายาว,16.843076021133005,0
2024-03-01,เขตคันนายาว,6.5907688778346545,0
2024-03-02,เขตคันนายาว,0.0,0
2024-03-03,เขตคันนายาว,0.0,0
2024-03-04,เขตคันนายาว,0.0,0
2024-03-05,เขตคันนายาว,0.0,0
2024-03-06,เขตคันนายาว,0.0,0
2024-03-07,เขตคันนายาว,0.0,0
2024-03-08,เขตคันนายาว,45.40307449174985,0
2024-03-09,เขตคันนายาว,34.418459695358756,0
2024-03-10,เขตคันนายาว,73.23076530927395,0
2024-03-11,เขตคันนายาว,28.193844644070467,0
2024-03-12,เขตคันนายาว,22.335383419328554,0
2024-04-01,เขตคันนายาว,0.0,0
2024-04-02,เขตคันนายาว,0.0,0
2024-04-03,เขตคันนายาว,0.0,0
2024-04-04,เขตคันนายาว,0.0,0
2024-04-05,เขตคันนายาว,0.0,0
2024-04-06,เขตคันนายาว,0.0,0
2024-04-07,เขตคันนายาว,0.0,0
2024-04-08,เขตคันนายาว,8.055384184020134,0
2024-04-09,เขตคันนายาว,10.618460969844723,0
2024-04-10,เขตคันนายาว,70.30153469690299,0
2024-04-11,เขตคันนายาว,34.78461352190512,0
2024-04-12,เขตคันนายาว,31.489229082987794,0
2024-05-01,เขตคันนายาว,0.0,0
2024-05-02,เขตคันนายาว,0.0,0
2024-05-03,เขตคันนายาว,0.0,0
2024-05-04,เขตคันนายาว,0.0,0
2024-05-05,เขตคันนายาว,0.0,0
2024-05-06,เขตคันนายาว,0.0,0
2024-05-07,เขตคันนายาว,73.23076530927395,0
2024-05-08,เขตคันนายาว,69.56922704381024,0
2024-05-09,เขตคันนายาว,61.87999668633648,0
2024-05-10,เขตคันนายาว,35.51692117499786,0
2024-05-11,เขตคันนายาว,11.716922449483832,0
2024-05-12,เขตคันนายาว,7.323076530927394,0
2024-06-01,เขตคันนายาว,0.0,0
2024-06-02,เขตคันนายาว,0.0,0
2024-06-03,เขตคันนายาว,0.0,0
2024-06-04,เขตคันนายาว,0.0,0
2024-06-05,เขตคันนายาว,0.0,0
2024-06-06,เขตคันนายาว,0.0,0
2024-06-07,เขตคันนายาว,33.68615204226601,0
2024-06-08,เขตคันนายาว,20.504614286596706,0
2024-06-09,เขตคันนายาว,18.673845153864857,0
2024-06-10,เขตคันนายาว,1.8307691327318485,0
2024-06-11,เขตคันนายาว,0.0,0
2024-06-12,เขตคันนายาว,0.0,0
2024-07-01,เขตคันนายาว,0.0,0
2024-07-02,เขตคันนายาว,0.0,0
2024-07-03,เขตคันนายาว,0.0,0
2024-07-04,เขตคันนายาว,0.0,0
2024-07-05,เขตคันนายาว,0.0,0
2024-07-06,เขตคันนายาว,7.323076530927394,0
2024-07-07,เขตคันนายาว,3.661538265463697,0
2024-07-08,เขตคันนายาว,76.89230357473764,0
2024-07-09,เขตคันนายาว,36.615382654636974,0
2024-07-10,เขตคันนายาว,37.347690307729714,0
2024-07-11,เขตคันนายาว,0.36615382654636974,0
2024-07-12,เขตคันนายาว,0.36615382654636974,0
2024-08-01,เขตคันนายาว,0.0,0
2024-08-02,เขตคันนายาว,0.0,0
2024-08-03,เขตคันนายาว,0.0,0
2024-08-04,เขตคันนายาว,0.0,0
2024-08-05,เขตคันนายาว,10.252307143298353,0
2024-08-06,เขตคันนายาว,5.126153571649176,0
2024-08-07,เขตคันนายาว,5.126153571649176,0
2024-08-08,เขตคันนายาว,30.02461377680232,0
2024-08-09,เขตคันนายาว,15.01230688840116,0
2024-08-10,เขตคันนายาว,15.01230688840116,0
2024-08-11,เขตคันนายาว,0.0,0
2024-08-12,เขตคันนายาว,0.0,0
2024-09-01,เขตคันนายาว,0.0,0
2024-09-02,เขตคันนายาว,0.0,0
2024-09-03,เขตคันนายาว,0.0,0
2024-09-04,เขตคันนายาว,0.0,0
2024-09-05,เขตคันนายาว,0.0,0
2024-09-06,เขตคันนายาว,0.0,0
2024-09-07,เขตคันนายาว,9.519999490205612,0
2024-09-08,เขตคันนายาว,4.759999745102806,0
2024-09-09,เขตคันนายาว,11.350768622937462,0
2024-09-10,เขตคันนายาว,3.2953844389173272,0
2024-09-11,เขตคันนายาว,3.2953844389173272,0
2024-09-12,เขตคันนายาว,0.0,0
2024-10-01,เขตคันนายาว,0.0,0
2024-10-02,เขตคันนายาว,0.0,0
2024-10-03,เขตคันนายาว,0.0,0
2024-10-04,เขตคันนายาว,0.0,0
2024-10-05,เขตคันนายาว,0.0,0
2024-10-06,เขตคันนายาว,0.0,0
2024-10-07,เขตคันนายาว,0.0,0
