dcode,dname,เขต,รหัสสถานี,สถานี,วัน-เวลา,ฝน 5 นาที,ฝน 15 นาที,ฝน 30 นาที,ฝน 1 ชม.,ฝน 3 ชม.,ฝน 6 ชม.,ฝน 12 ชม.,ฝน 24 ชม.,date_object,season
1042,เขตสายไหม,สายไหม,RF.SMI.01,สนข.สายไหม,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-12-05,Winter
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2024-12-05,Winter
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,Winter
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,Winter
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,Winter
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,Winter
1041,เขตหลักสี่,หลักสี่,RF.LSI.01,สนข.หลักสี่,2567-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-05,Winter
1042,เขตสายไหม,สายไหม,RF.SMI.04,จุดวัด ซ.แอนเน็กซ์,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,23.5,23.5,25.0,2024-01-06,Winter
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,2024-01-06,Winter
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.01,สนข.บางกอกน้อย,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,16.5,16.5,17.0,2024-01-06,Winter
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.01,สนข.ภาษีเจริญ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,16.0,16.0,17.0,2024-01-06,Winter
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.05,ส.คลองสนามชัย,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,2024-01-06,Winter
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.03,ส.คลองชักพระ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,11.5,11.5,12.0,2024-01-06,Winter
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.02,ปตร.คลองทวีวัฒนา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.5,11.5,11.5,12.0,2024-01-06,Winter
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.02,ส.วัดไทร,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,11.0,11.0,12.0,2024-01-06,Winter
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.01,สนข.ราษฎร์บูรณะ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,11.0,11.0,12.0,2024-01-06,Winter
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.02,ส.คลองบางเขนใหม่,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,7.5,7.5,8.5,2024-01-06,Winter
1040,เขตบางแค,บางแค,RF.BKE.02,ค.ราชมนตรี-ภาษีเจริญ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,2024-01-06,Winter
1012,เขตยานนาวา,ยานนาวา,RF.YNW.01,สนข.ยานนาวา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,2024-01-06,Winter
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,2024-01-06,Winter
1002,เขตดุสิต,ดุสิต,RF.DST.02,ส.สามเสน,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,2024-01-06,Winter
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.04,จุดวัด ค.ประเวศฯ-ถ.ร่วมพัฒนา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.5,2024-01-06,Winter
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2024-01-06,Winter
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.02,ปตร.คลองลาดพร้าว,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2024-01-06,Winter
1035,เขตจอมทอง,จอมทอง,RF.JTG.01,สนข.จอมทอง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.5,2024-01-06,Winter
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2.5,2.5,3.5,2024-01-06,Winter
1033,เขตคลองเตย,คลองเตย,RF.KTY.02,ส.พระราม 4,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2024-01-06,Winter
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.02,ปตร.คลองสามวา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2024-01-06,Winter
1004,เขตบางรัก,บางรัก,RF.BRK.02,ส.กรุงเกษม,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2.5,2.5,3.0,2024-01-06,Winter
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.05,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-01-06,Winter
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.5,2024-01-06,Winter
1047,เขตบางนา,บางนา,RF.BNA.03,จุดวัด ค.บางนา-ถ.ศรีนครินทร์,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.5,2024-01-06,Winter
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,2024-01-06,Winter
1032,เขตประเวศ,ประเวศ,RF.PWT.01,สนข.ประเวศ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2024-01-06,Winter
1044,เขตสะพานสูง,สะพานสูง,RF.SPS.01,สนข.สะพานสูง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2024-01-06,Winter
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.5,2024-01-06,Winter
1003,เขตหนองจอก,หนองจอก,RF.NJK.03,จุดวัด ค.สิบสอง-ถ.ประชาสำราญ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2024-01-06,Winter
1041,เขตหลักสี่,หลักสี่,RF.LSI.02,ส.คลองตาอูฐ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2024-01-06,Winter
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2024-01-06,Winter
1023,เขตหนองแขม,หนองแขม,RF.NKM.01,สนข.หนองแขม,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2024-01-06,Winter
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.01,สนข.ทุ่งครุ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2024-01-06,Winter
1015,เขตธนบุรี,ธนบุรี,RF.TBR.03,ส.ดาวคะนอง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2024-01-06,Winter
1009,เขตพระโขนง,พระโขนง,RF.PKN.01,สนข.พระโขนง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2024-01-06,Winter
1028,เขตสาทร,สาทร,RF.STN.01,สนข.สาทร,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2024-01-06,Winter
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.01,สนข.ห้วยขวาง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2024-01-06,Winter
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.01,สนข.ปทุมวัน,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2024-01-06,Winter
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.01,สนข.สวนหลวง,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-06,Winter
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-01-06,Winter
1001,เขตพระนคร,พระนคร,RF.PNK.01,สนข.พระนคร,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-01-06,Winter
1037,เขตราชเทวี,ราชเทวี,RF.RTW.01,สนข.ราชเทวี,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-01-06,Winter
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,2567-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-01-06,Winter
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.05,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,2024-02-06,Winter
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,2024-02-06,Winter
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.03,ค.ประเวศฯ-รพ.ลาดกระบัง,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2024-02-06,Winter
1033,เขตคลองเตย,คลองเตย,RF.KTY.05,จุดวัดสวนเบญจสิริ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,2024-02-06,Winter
1003,เขตหนองจอก,หนองจอก,RF.NJK.07,จุดวัด ค.แสนแสบ-วัดทรัพย์ฯ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,2024-02-06,Winter
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2024-02-06,Winter
1032,เขตประเวศ,ประเวศ,RF.PWT.03,จุดวัดบึงหนองบอน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,2024-02-06,Winter
1042,เขตสายไหม,สายไหม,RF.SMI.01,สนข.สายไหม,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,2024-02-06,Winter
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2024-02-06,Winter
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.02,ปตร.คลองลาดพร้าว,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2024-02-06,Winter
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.01,สนข.ห้วยขวาง,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2024-02-06,Winter
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2024-02-06,Winter
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2024-02-06,Winter
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.01,สนข.สวนหลวง,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2024-02-06,Winter
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2024-02-06,Winter
1044,เขตสะพานสูง,สะพานสูง,RF.SPS.02,ปตร.คลองแสนแสบ-บางชัน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2024-02-06,Winter
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2024-02-06,Winter
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2024-02-06,Winter
1041,เขตหลักสี่,หลักสี่,RF.LSI.01,สนข.หลักสี่,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2024-02-06,Winter
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2024-02-06,Winter
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2024-02-06,Winter
1009,เขตพระโขนง,พระโขนง,RF.PKN.01,สนข.พระโขนง,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2024-02-06,Winter
1012,เขตยานนาวา,ยานนาวา,RF.YNW.02,ส.คลองช่องนนทรี,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2024-02-06,Winter
1047,เขตบางนา,บางนา,RF.BNA.03,จุดวัด ค.บางนา-ถ.ศรีนครินทร์,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-02-06,Winter
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.01,สนข.บางซื่อ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-02-06,Winter
1037,เขตราชเทวี,ราชเทวี,RF.RTW.03,จุดวัดบึงมักกะสัน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2024-02-06,Winter
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-02-06,Winter
1001,เขตพระนคร,พระนคร,RF.PNK.02,ส.เทเวศร์,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-02-06,Winter
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.03,จุดวัด ค.บางเชือกหนัง-ถ.พุทธมณฑลสาย 1,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-02-06,Winter
1018,เขตคลองสาน,คลองสาน,RF.KSN.02,ส.คลองบางไส้ไก่,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1035,เขตจอมทอง,จอมทอง,RF.JTG.02,จุดวัด ค.สนามชัย-ค.บางขุนเทียน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.03,ส.คลองชักพระ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.01,สนข.ทุ่งครุ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2024-02-06,Winter
1015,เขตธนบุรี,ธนบุรี,RF.TBR.01,สนข.ธนบุรี,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.02,ส.คลองเลนเปน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1040,เขตบางแค,บางแค,RF.BKE.02,ค.ราชมนตรี-ภาษีเจริญ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-02-06,Winter
1002,เขตดุสิต,ดุสิต,RF.DST.01,สนข.ดุสิต,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.01,สนข.ทวีวัฒนา,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.01,สนข.บางกอกน้อย,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.01,สนข.บางคอแหลม,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1004,เขตบางรัก,บางรัก,RF.BRK.01,สนข.บางรัก,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.01,สนข.ปทุมวัน,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.01,สนข.ราษฎร์บูรณะ,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1028,เขตสาทร,สาทร,RF.STN.01,สนข.สาทร,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1023,เขตหนองแขม,หนองแขม,RF.NKM.01,สนข.หนองแขม,2567-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-06,Winter
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-03-06,Summer
1003,เขตหนองจอก,หนองจอก,RF.NJK.03,จุดวัด ค.สิบสอง-ถ.ประชาสำราญ,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2024-03-06,Summer
1033,เขตคลองเตย,คลองเตย,RF.KTY.01,สนข.คลองเตย,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1035,เขตจอมทอง,จอมทอง,RF.JTG.01,สนข.จอมทอง,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1002,เขตดุสิต,ดุสิต,RF.DST.01,สนข.ดุสิต,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.01,สนข.ตลิ่งชัน,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.01,สนข.ทวีวัฒนา,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.01,สนข.ทุ่งครุ,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1015,เขตธนบุรี,ธนบุรี,RF.TBR.01,สนข.ธนบุรี,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.01,สนข.บางกอกน้อย,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.01,สนข.บางขุนเทียน,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.01,สนข.บางคอแหลม,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1040,เขตบางแค,บางแค,RF.BKE.01,สนข.บางแค,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.01,สนข.บางซื่อ,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1047,เขตบางนา,บางนา,RF.BNA.01,สนข.บางนา,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1004,เขตบางรัก,บางรัก,RF.BRK.01,สนข.บางรัก,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,2567-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,Summer
